   1.0000000e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.9055569e-01
   1.0101010e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   7.2756765e-01
   1.0202020e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.8545263e-01
   1.0303030e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   4.8972034e-01
   1.0404040e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.7933751e-01
   1.0505051e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   5.7623472e-01
   1.0606061e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   4.1146210e-01
   1.0707071e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   4.3950415e-01
   1.0808081e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   3.3375812e-01
   1.0909091e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   4.8266808e-01
   1.1010101e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.2360709e-01
   1.1111111e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   9.4590177e-01
   1.1212121e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   3.0738441e-01
   1.1313131e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   9.9988201e-01
   1.1414141e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.7243343e-01
   1.1515152e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   6.8774663e-01
   1.1616162e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.9337336e-01
   1.1717172e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.3082508e-01
   1.1818182e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   9.7010594e-01
   1.1919192e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.9445527e-01
   1.2020202e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   6.8743338e-01
   1.2121212e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   4.3577118e-01
   1.2222222e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   3.3139713e-01
   1.2323232e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   9.1591533e-01
   1.2424242e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.2280629e-01
   1.2525253e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.8428497e-01
   1.2626263e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   9.3202576e-01
   1.2727273e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.7942751e-01
   1.2828283e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   4.2419769e-01
   1.2929293e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   8.1422861e-01
   1.3030303e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.9412458e-01
   1.3131313e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   5.1114628e-01
   1.3232323e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   6.6004096e-01
   1.3333333e+00   2.2111551e+00   2.1562729e+00   1.4375387e+00   2.1460578e+00   1.6689534e+01   1.0050025e+01   1.0178299e+01   1.1488619e+01   2.2151415e-01
